transaction_id,post_ts,customer_id,bin,terminal_id,amt,entry_mode,fraud,fraud_scenario
_8y2VjcbS9Kh8Z7HltvoQQ,2023-04-26 03:10:34,C00001990,510034,T001044,29.89,Contactless,0,0
ymkk5YVsSi2ZSApxNaMBRw,2023-05-16 14:59:05,C00001844,375563,T001032,64.84,Swipe,0,0
nPODVbSuR2y430PGI-_lug,2023-04-27 12:01:34,C00004185,524723,T001076,71.38,Chip,0,0
4VsLZS_yQe6UxXpP5iEK8g,2023-07-01 10:09:12,C00001754,375617,T001008,22.24,Swipe,0,0
e9tAWJe6RQaH7Q__Lwa9ew,2023-02-18 14:48:13,C00001292,412489,T001063,48.19,Swipe,0,0
D7cKHlamSumpQxOViU6aug,2023-05-12 21:12:02,C00005304,518179,T001088,34.23,Swipe,1,2
mKk1qhRsR-io0e9dkBf0Kw,2023-07-29 11:00:14,C00001056,375570,T001083,14.93,Contactless,0,0
OWmFN2MXS0WbtXnBeyIzqg,2023-06-25 17:17:37,C00001422,360050,T001051,43.03,Swipe,0,0
iQa79koVTEKzYuV3QHF17A,2023-05-25 14:37:28,C00005718,375561,T001066,39.5,Swipe,0,0
DhTgSWsQT5OTQxxq3IDW6A,2023-05-30 16:26:27,C00005766,375617,T001040,62.36,Chip,1,2
5FYI18KAQ1CxNfn8ukYtnQ,2023-05-15 20:35:45,C00001104,510017,T001060,118.29,Swipe,0,0
VaUYPm4fT82W3lU-8eqo2g,2023-03-04 04:14:33,C00003433,375650,T001063,66.05,Chip,0,0
8D3JLtOqTxyVHl6LXnKwiQ,2023-04-07 16:35:36,C00004213,412487,T001092,110.16,Contactless,0,0
XSE85xY-TWO4HmHNuoG5fA,2023-02-07 16:14:54,C00004468,515878,T001037,29.01,Chip,0,0
Xfe3Xju8Se2hlyxvANQwNg,2023-05-11 09:05:01,C00004887,364111,T001064,31.09,Swipe,0,0
s-tkPPq2SCqanK3yahqEOg,2023-06-09 13:43:27,C00005608,454755,T001071,45.17,Swipe,0,0
5a7Q9gizTU2Av_wAMuTXAw,2023-07-09 09:43:17,C00003769,375581,T001069,18.59,Contactless,0,0
rmLjmPm9Q1CxAcNc6CO0wA,2023-02-03 23:37:12,C00004823,375581,T001052,36.03,Contactless,1,2
UHoJph2nQIKM0MLNPpAz-g,2023-03-03 15:25:10,C00001114,361838,T001027,71.94,Chip,0,0
4pZQWy0jRket-bzE2TiGrw,2023-02-22 14:02:46,C00005526,375562,T001007,90.14,Chip,0,0
9vmDJseaQlOypl36tTi5MQ,2023-04-02 11:57:48,C00001670,360043,T001089,99.32,Swipe,0,0
_AwQKNlBTmqHXRxPB687RA,2023-05-03 03:01:30,C00005126,364342,T001076,44.24,Chip,0,0
xuKrY5RcRzGahytlMcM2TQ,2023-02-01 18:00:05,C00005522,416952,T001059,6.59,Chip,0,0
GmzTQEHARu62fJnCzFBf3g,2023-04-26 22:52:22,C00005130,360050,T001042,90.1,Chip,0,0
lEr25_txRjmM96fK8PXFzw,2023-02-10 12:59:35,C00002008,557888,T001084,13.81,Chip,0,0
8DjeGR8TRPu1eaHMZHGSjw,2023-07-01 19:49:10,C00001139,362304,T001038,68.69,Contactless,0,0
MK9oMnSLQ-OpSIkwNI-HAQ,2023-07-08 01:29:10,C00001124,454648,T001087,15.5,Chip,0,0
JhpxeTpJTvyKdb-vIU5B6g,2023-05-28 09:21:51,C00004024,440637,T001080,24.83,Chip,0,0
ICmFL9L7Q9aGntX2n-bW7w,2023-07-03 15:32:34,C00005198,361860,T001078,74.18,Contactless,0,0
y4ESUSPHSiuKORor5gqHJw,2023-03-22 18:15:26,C00004477,524725,T001061,7.7,Swipe,0,0
ZK73rvcUT1-WihAKqLisUQ,2023-06-02 14:40:24,C00005780,361840,T001032,32.46,Swipe,1,1
hLUDhRC1QIWZURYIPE3iiA,2023-05-18 09:15:57,C00005851,421509,T001073,19.1,Contactless,0,0
pY_cdKXdReqi1cE8gxo8fw,2023-07-25 08:24:49,C00005573,425706,T001094,71.62,Swipe,0,0
0Frig3OkRnCP4MgOAQGfMQ,2023-02-13 11:18:38,C00001306,510024,T001008,16.84,Swipe,0,0
0IFL7JoSSnuOJ0BWw2bcIQ,2023-07-30 14:58:41,C00005151,377893,T001049,17.57,Swipe,0,0
MFs37s-vQJKi0D8X4P2q5Q,2023-02-15 17:29:28,C00001374,542858,T001035,22.27,Swipe,0,0
mlkmS8x3SeOComRYIf4q1w,2023-04-30 11:18:54,C00004162,520636,T001001,38.06,Contactless,0,0
ZtIa283yRJ6M0ZAAji0Blg,2023-05-24 05:14:43,C00002441,361825,T001097,141.23,Contactless,0,0
kq6ahFrNSgmeixfiFXSs6Q,2023-04-21 15:28:23,C00005151,377893,T001004,19.12,Chip,0,0
bzwHihpWSbKTOF7VMzictw,2023-05-21 15:58:19,C00004750,422080,T001026,99.93,Contactless,0,0
I9A_y9D9Rb6A-LalE1mTog,2023-05-13 13:08:10,C00003573,364326,T001058,29.46,Swipe,0,0
0NtvIcm-Q4uW27oCjD0LOw,2023-02-01 17:41:19,C00001820,520629,T001066,25.17,Chip,0,0
8LOlqBb-S4m2X0HaIaCwEQ,2023-02-08 10:37:16,C00001112,364341,T001034,20.71,Contactless,0,0
a6qx9QCWQJ26A-UDyu9C9g,2023-07-14 12:01:12,C00003804,375563,T001008,32.16,Contactless,0,0
v-PY22AsRiGnWLmESZQFUA,2023-05-27 09:24:08,C00001428,375574,T001008,88.54,Contactless,0,0
mVVK5R0sTdG4RgekKcCaAQ,2023-04-30 16:16:21,C00003188,410216,T001038,36.28,Contactless,0,0
c54B-Q7VSbGJvK-0fxoGMg,2023-06-02 17:19:14,C00005879,445962,T001004,90.01,Swipe,0,0
tVoF-Ae2S1-g1u8D-a_W9w,2023-04-11 15:39:12,C00001907,524724,T001070,15.75,Swipe,1,2
MPpKa98xS6iHqelAHbOl9g,2023-04-27 18:14:41,C00004759,375570,T001075,61.13,Swipe,0,0
yAOzxuXKQjWV_pCkoRETsA,2023-02-04 09:17:52,C00004327,415175,T001013,53.81,Chip,0,0
G4Ilpei4Qk2xZXTbxIG1Aw,2023-02-01 11:33:05,C00004755,415404,T001031,6.87,Contactless,0,0
onRhYpueSbeSb7eB4xu9NQ,2023-02-06 03:52:53,C00003622,375650,T001079,28.63,Chip,0,0
odwD9zkZQHWtn4CQ-LEdGQ,2023-03-28 12:59:31,C00005366,520629,T001070,191.39,Chip,0,0
q505HAnzTE6MxnjVj583IA,2023-05-17 06:41:54,C00001900,364319,T001077,33.09,Contactless,0,0
r5ygApGLSoad-9QFYNLQdg,2023-04-26 07:51:24,C00003195,409016,T001035,110.06,Contactless,0,0
QvYXFSnsTxCPrbqt2xOiQA,2023-03-13 06:52:42,C00003657,520636,T001015,54.66,Contactless,0,0
phGL1kdATRiFQNgJONdoOQ,2023-04-01 13:25:07,C00002987,375562,T001063,92.54,Chip,0,0
sRx3Rl60RHagGkn7JP7Eew,2023-06-29 14:00:37,C00002470,362312,T001011,202.71,Swipe,1,1
w9C953lvQfWUcN8DfdxfLA,2023-05-26 17:59:35,C00004465,512299,T001054,132.88,Chip,0,0
iaZpI7F5T8ihywjKUOWNZA,2023-05-07 01:04:23,C00001404,412657,T001083,127.29,Swipe,0,0
SAa0gOHmTwqeNwgvaijseQ,2023-05-27 16:39:53,C00002235,364340,T001008,120.3,Contactless,0,0
_8ViRjBTSJWRQV0UEpvScg,2023-04-24 04:36:34,C00005039,519357,T001098,48.09,Swipe,0,0
MVyGAZgzQbitrdBcMgOeqg,2023-06-30 18:47:42,C00002096,430503,T001085,25.85,Chip,0,0
8QClsyeZQfS_C9zYWns_JA,2023-07-16 15:22:02,C00004200,361855,T001070,7.13,Chip,0,0
yaVq9Gb4QRel1wCfGWdtCg,2023-07-03 05:35:31,C00001310,361855,T001040,61.24,Swipe,0,0
-h8KqCzRTQuwyIg5zUHYFw,2023-03-13 09:19:19,C00001654,541171,T001092,21.09,Contactless,0,0
gF6Jk4o_QguX9WwxdQkZKQ,2023-04-25 12:23:45,C00001833,406036,T001017,10.2,Chip,0,0
oUUBx3JATr-rvfjpW9A8pw,2023-07-15 02:36:34,C00005185,364111,T001090,13.25,Swipe,0,0
0i7yzn-3R1mhSnk6JZFpFA,2023-07-16 04:44:45,C00005384,377893,T001080,20.11,Chip,0,0
XplVj_6sTeeVdZyuURAfpg,2023-06-05 02:53:04,C00002109,375617,T001043,48.75,Chip,0,0
-xyfm8-tSryhYhGm2sSsEw,2023-05-10 14:16:20,C00002367,510061,T001099,14.97,Contactless,0,0
rgpN9cRyTcSZhdWCLed1bA,2023-07-22 18:58:02,C00003848,518838,T001096,96.95,Swipe,0,0
Z9D0aYzqRrKUpRAVsEiWWA,2023-03-15 13:51:08,C00001425,542069,T001048,135.38,Swipe,1,1
6lhtiOFaTva1Xhc5sS66IQ,2023-07-04 12:34:46,C00003827,529536,T001008,27.83,Swipe,0,0
zwQan9DmQ4S6BA8TAu_LrA,2023-04-23 07:12:55,C00002991,375618,T001068,9.48,Contactless,0,0
mmJQYJdzQpGhDjTICGWceA,2023-06-09 07:56:32,C00001781,524722,T001049,47.54,Chip,0,0
zszbmmFdTJWQOw892ISkIA,2023-05-04 09:36:14,C00002326,377893,T001019,46.15,Contactless,0,0
V728ooO1SR63ywewBBcsGQ,2023-02-03 04:50:04,C00005846,375562,T001094,61.31,Swipe,0,0
g_l1Lq1RSd-BqyjGV0fbiA,2023-02-11 16:11:01,C00004712,410344,T001004,29.66,Swipe,0,0
bSS0y18CS4SN3z6lcjLDqA,2023-06-14 19:09:43,C00002856,360048,T001013,64.3,Chip,0,0
E2hXVodCQ_mqlVxf5MIfZQ,2023-02-12 11:33:19,C00001462,518179,T001020,7.11,Chip,0,0
LnRC91CfQgmYabGYzf290w,2023-03-08 07:57:28,C00003615,512470,T001036,96.99,Contactless,0,0
OzJSKGt2REGDFPUNQIAQvQ,2023-04-01 17:11:36,C00003031,375563,T001020,63.98,Chip,0,0
GXmMAieLTf2qb8RR9-_HCA,2023-04-20 10:40:19,C00005974,455217,T001054,42.29,Contactless,0,0
4QIPcFeYQL-_uWudekIslQ,2023-05-31 13:02:29,C00002889,375618,T001046,40.82,Contactless,0,0
TcpNj865TbSyW-7hI-Zu1w,2023-03-02 17:06:25,C00003062,412657,T001097,115.12,Chip,0,0
ZeKcuzONTYmHmf_-_QJIKg,2023-06-25 06:24:34,C00005988,415170,T001039,67.13,Contactless,0,0
l8_bl7LaSAesIjHZgJ68pA,2023-03-21 06:02:13,C00005151,377893,T001050,24.07,Chip,0,0
NQlt-GBPRgGwaFiph79u-w,2023-04-11 01:43:04,C00003093,515878,T001088,23.87,Swipe,0,0
IHsCd7mcTvKNcoPsaZ8s1g,2023-02-22 14:38:06,C00004861,430504,T001003,73.77,Swipe,0,0
iG3ePd-7TkahXpPi29XNDA,2023-03-18 12:49:17,C00004904,362300,T001021,75.44,Chip,0,0
0BamT0-MRLuougvd3_oXxg,2023-05-15 10:18:36,C00001792,361842,T001008,7.74,Swipe,0,0
M0NcEz_ZT06wCRo5KULEoA,2023-03-31 16:52:09,C00003932,375563,T001079,44.72,Chip,0,0
Tvv2WsfeSiKaXakcNDiHDg,2023-02-08 06:13:52,C00003184,530770,T001007,25.33,Contactless,0,0
m-0rTJsaREKUv8dAyQcykg,2023-06-20 21:37:54,C00005214,430503,T001027,8.74,Contactless,0,0
bT3XbF3bScqErzUmUSidqw,2023-07-14 03:17:39,C00003808,361800,T001020,35.6,Contactless,0,0
2BPqxh14SAaustmIsStvUQ,2023-05-23 12:53:56,C00004613,364870,T001059,84.78,Chip,0,0
05vSyGwuSqSO7VppIliSlQ,2023-07-29 12:47:02,C00002872,375574,T001088,62.49,Contactless,0,0
evfhJs-bTMCOTAYYHKUIKA,2023-04-09 05:52:25,C00001213,524722,T001067,29.72,Chip,0,0
ErUhHCU3RcGHh9CdMmc49w,2023-05-25 19:21:51,C00002501,529536,T001098,7.72,Contactless,0,0
gZObCl4OSsSL1gC9JAtvkw,2023-07-16 08:31:11,C00003205,454647,T001021,39.03,Swipe,0,0
wN_6yOJwQwiz9O-mWv7QIw,2023-06-22 05:50:53,C00002537,532479,T001042,32.8,Chip,0,0
02SRPw6eTGezSdDYMtcySw,2023-03-30 08:22:20,C00001883,542858,T001097,27.75,Chip,0,0
hBkYamOaQ2--tj4TisE9jg,2023-03-05 13:04:27,C00004998,532479,T001079,37.31,Chip,0,0
XnvWtqo_Tb6NVttx8bB8LQ,2023-06-06 16:35:49,C00005939,375617,T001022,97.71,Swipe,0,0
fj5XxcplToCZTXwglWuclQ,2023-07-15 12:11:03,C00002488,454649,T001052,11.84,Contactless,0,0
532PqHv5QsqvgpX4IkwuhA,2023-03-13 15:46:46,C00001301,375581,T001031,44.83,Swipe,0,0
4lqOl_bASBWj_Rq6-jPN0w,2023-05-02 10:38:33,C00001833,406036,T001023,60.45,Swipe,0,0
X8R_2b1rQ3S3KNsyPMsTng,2023-07-17 17:47:11,C00001245,375574,T001080,58.25,Chip,1,2
1rqhxWxqQ-2UHqv4WbZMmQ,2023-02-23 18:15:12,C00003790,407549,T001010,46.83,Swipe,0,0
jTgVyOIuSKGCy4Rajf-4wA,2023-05-08 02:25:53,C00003222,465963,T001043,4.98,Chip,0,0
XUoHM7hmQvGaXp3TjIdikw,2023-03-20 11:57:50,C00003883,425705,T001031,81.26,Chip,0,0
X44u3ZgjTB2AbGY5kZu_vA,2023-04-22 10:33:42,C00005234,520629,T001066,69.64,Swipe,0,0
nS6C1nZ_RieUXs2dLbrPIg,2023-05-27 14:30:57,C00005461,422240,T001000,84.02,Chip,0,0
6yHzOer7QOm-uON8P6TbOw,2023-03-09 16:07:58,C00005368,431926,T001011,114.77,Chip,0,0
vF2kkNw1SuSIpfuXFwmpFg,2023-03-28 17:20:23,C00003299,415158,T001066,5.9,Chip,0,0
_WYpzxKHTgORAJede452dg,2023-05-27 13:46:42,C00001495,361800,T001039,110.38,Chip,0,0
AUPbaa3lTMeLLR6rKdzD3A,2023-06-18 12:35:44,C00005451,375570,T001002,94.55,Chip,0,0
C7derApqQJGkg0Pdcl9EnA,2023-06-20 04:16:52,C00002679,361860,T001002,22.28,Swipe,0,0
-uVlFeIKSEigWifkLh06Yg,2023-04-07 05:08:45,C00002543,528069,T001014,6.87,Swipe,0,0
i8iGpULNSja8HAyFHzmOtA,2023-02-25 16:01:21,C00005434,403541,T001005,95.67,Chip,0,0
_u4YE3KZT2uIbJjp3yjGjg,2023-04-25 13:52:39,C00003443,364836,T001030,106.34,Swipe,0,0
_Cuz5wnOSPWgzdnlGszf8g,2023-06-06 16:30:37,C00005489,361800,T001078,51.22,Swipe,0,0
OSIsZwe7Q-q4EcZjV507jA,2023-03-07 20:00:10,C00005527,412488,T001022,83.14,Chip,0,0
QjoJ0XfeST65yONjda32pA,2023-06-21 08:21:47,C00004531,403642,T001079,7.43,Chip,0,0
U2ROwLbzRA-gNCS_zHRvbA,2023-04-02 18:00:25,C00003154,409016,T001032,62.05,Chip,0,0
DSpkjCivTcejg-FUWgHpKg,2023-06-17 01:58:06,C00001706,364341,T001000,10.56,Swipe,0,0
f_zwPqT7TsSTbp0VRTq_Aw,2023-07-08 18:20:20,C00001488,362304,T001056,56.61,Chip,0,0
C5zAnv-oS7uT-bvXiexzCQ,2023-06-17 13:59:52,C00005284,375601,T001003,37.52,Contactless,0,0
iAqbc0x5QuOSG4q-WMQvDw,2023-07-24 13:06:06,C00004366,375618,T001065,49.64,Swipe,0,0
Xpaw7cwRRbiY3N77U-bzAA,2023-04-27 15:26:02,C00001584,510242,T001040,13.07,Contactless,0,0
Zz6UQ6ibQE2WRUZ9f9PBug,2023-03-20 10:59:22,C00004873,375584,T001069,17.17,Contactless,0,0
DHAebR7jRS-rhSPVS5TW3A,2023-07-21 08:49:20,C00001858,421510,T001044,105.59,Swipe,0,0
dW1IuWA5Rmikc3GNubfu6A,2023-04-17 12:38:20,C00002164,510017,T001018,73.49,Contactless,0,0
HmKZVLcET8aNyK3yxVVORg,2023-03-02 10:04:59,C00004208,477921,T001097,147.85,Contactless,0,0
OKrcSA1wS6S1r3R2RQWcTA,2023-04-29 08:39:28,C00005205,364341,T001014,90.77,Contactless,0,0
qtrodDheTO6v36fC2i7ALg,2023-02-09 16:35:53,C00003540,425906,T001074,116.68,Chip,0,0
Jz3QF8MXTvue1VrffgyX7g,2023-06-11 13:26:48,C00004723,375617,T001075,21.66,Chip,0,0
Tuq-X-c4SACxVS5KpCFVHQ,2023-03-14 15:41:22,C00001010,520346,T001097,166.38,Contactless,0,0
VlOUx65gQUq8siiv7v6Krg,2023-07-11 09:43:35,C00004950,375574,T001096,14.25,Contactless,0,0
kpF2f44HStylUFlMN0ynrQ,2023-03-19 02:06:39,C00003243,364082,T001070,0.29,Swipe,0,0
8tJQu9EATSytGicD7snMOw,2023-02-12 12:00:22,C00002842,375570,T001008,57.71,Contactless,0,0
mKRdbeRcS3CI8z-waE26fg,2023-06-09 19:01:13,C00003394,364340,T001073,15.19,Contactless,0,0
DZQDxXgASTmX9GKsHHfYDA,2023-06-14 01:50:55,C00003046,364877,T001063,33.34,Contactless,0,0
tzIMDsyZRbCXPppdVtWsDQ,2023-03-15 22:40:07,C00004133,375601,T001000,57.77,Chip,0,0
O-oaLc3KSmOjh6TN60rKjg,2023-04-30 18:04:51,C00001330,419022,T001015,121.25,Chip,1,2
FHmin8--SXOcLtuvoIKaww,2023-07-12 10:26:22,C00001659,515853,T001052,33.31,Chip,0,0
aB2KaaPCSUO8RKMkzlQWsw,2023-05-13 14:17:23,C00005962,375686,T001026,37.92,Swipe,0,0
MM39EWAkRUifozwpGe70ow,2023-04-18 17:31:30,C00003957,360038,T001001,48.38,Contactless,0,0
Q1eSn6wKQ-6jbz8wN8YX_A,2023-02-21 07:13:04,C00003154,409016,T001060,80.71,Chip,0,0
ne8Y9VkUTeeAeaweEZx4Vg,2023-03-08 18:12:42,C00005938,440639,T001010,70.27,Chip,0,0
8PDw0gg9RjqbYxpI1Rp21Q,2023-04-17 11:28:10,C00005156,375650,T001020,115.93,Swipe,0,0
j-7_LjXaQUeCM3_YFV52cw,2023-04-13 10:33:37,C00005018,375581,T001038,119.49,Chip,0,0
IxWAMOQ2TWi8F9oiE9zaEA,2023-02-28 13:25:12,C00004169,361387,T001030,61.49,Contactless,0,0
SFQ2M5B2Qu2ksxiinvjd5A,2023-03-21 02:09:26,C00004763,512556,T001055,41.42,Swipe,0,0
x_J5ErGjTMSFa3T3vA_1UA,2023-07-14 04:45:41,C00002519,375618,T001013,31.32,Contactless,0,0
JFYKh33DQxGwUi8VFda9Qg,2023-05-11 08:41:39,C00003127,375686,T001040,42.26,Contactless,0,0
1PdgadKxTgyOVPIYnTwh8g,2023-07-26 13:29:02,C00004171,361839,T001001,100.3,Swipe,0,0
RMBlIJ0HSSm3a6t3-aY_mg,2023-05-16 18:37:15,C00001014,361825,T001095,12.11,Chip,0,0
AiRJM66gSn2M27KOIBTKaw,2023-02-06 13:40:13,C00005619,520636,T001097,64.95,Chip,0,0
zn69u7eOTH6HQGH9MYuZFg,2023-03-01 17:01:21,C00001969,361825,T001005,15.77,Contactless,0,0
PiTwrgnxSUSCXPtOoIGSwQ,2023-04-15 18:55:32,C00003894,361848,T001025,12.15,Chip,0,0
BDRBSSyaT-aYi1STSUcS3w,2023-07-03 13:00:11,C00002881,375617,T001080,28.78,Swipe,0,0
6lg7LLPWSXaTSr8V8ifv2w,2023-04-15 07:59:57,C00001609,541171,T001059,95.46,Swipe,0,0
p5SbLbDUQCS3oR8R6oP58Q,2023-03-30 20:25:10,C00003322,375650,T001001,95.59,Chip,0,0
YNmmNVjfSfmVB8btKI3PDg,2023-07-24 05:02:10,C00002075,465807,T001078,44.71,Contactless,0,0
BqO5jOMxT72WtcJoupjrUg,2023-07-04 13:13:06,C00003765,440637,T001065,10.34,Chip,0,0
P8K8FTRySoesJmARyV4VxQ,2023-02-08 17:25:00,C00003663,518627,T001064,81.83,Swipe,0,0
SSOyDAMIS5eHvjoBp0sVoA,2023-03-29 14:37:38,C00003739,375618,T001005,78.76,Swipe,0,0
l0BesScIQcqjxoVox3-qkA,2023-02-02 09:25:39,C00002066,406265,T001003,21.22,Chip,0,0
-QG0aVStRWu0apQIgeOdRg,2023-07-22 20:39:27,C00004249,407354,T001017,98.64,Swipe,0,0
iTQlERLKRcy2SlJcqi_1eA,2023-05-28 06:51:19,C00003296,375561,T001059,29.16,Swipe,0,0
X-z7zPe1SUSi81k8KwIHYw,2023-07-01 12:28:43,C00003769,375581,T001021,13.13,Swipe,0,0
G_ZBtBZGSiOnNeBbF5gfiQ,2023-05-26 17:06:02,C00003786,375581,T001066,17.1,Chip,0,0
EWaCvW90Q0uMo60lng5dkQ,2023-06-10 14:08:31,C00003490,361800,T001096,20.74,Contactless,0,0
21on7MBeSYW1Uyj4vpUuww,2023-04-24 17:27:53,C00002167,510242,T001016,87.85,Chip,0,0
IvK6I1L3RW2g9svd25lgag,2023-05-12 16:31:34,C00002791,360069,T001043,26.55,Chip,0,0
k4Y-oshCRdGgcCniHKyrCw,2023-04-23 10:31:51,C00003959,460342,T001043,35.19,Swipe,0,0
366eiuf2RKKZJbdVISW4OQ,2023-05-03 09:33:13,C00004202,520629,T001025,2.64,Swipe,0,0
UPdQYWAKRJ25Zbw6FitvoQ,2023-05-24 08:56:04,C00002757,406265,T001046,115.79,Swipe,0,0
ShfjgrP9TvS6z-ETUqbPew,2023-04-17 17:43:44,C00005782,375686,T001042,91.19,Contactless,0,0
DrzPSmk2RmOYMEtq89k4Ng,2023-05-24 23:20:25,C00005825,362304,T001080,11.63,Chip,0,0
4JyGlmbcQrOlIoilezx8gA,2023-07-10 07:03:08,C00005885,362300,T001023,38.12,Contactless,0,0
5VzVg1KaSlyuIVj2Wy401g,2023-07-14 06:11:41,C00004732,520629,T001062,80.04,Chip,0,0
38PI2uNxTF2wVyvn6ZKXhg,2023-03-27 23:09:16,C00001566,361848,T001059,61.88,Swipe,1,2
n9eGpWQNQMO5tY3rgoQVNA,2023-04-06 08:57:18,C00002222,375570,T001003,83.96,Swipe,0,0
PD-orRFYRMO_3ujlgKA3uQ,2023-03-18 12:28:24,C00004963,557888,T001024,62.45,Chip,0,0
ZilCOnFuSA6uwZXavcv_ow,2023-06-15 09:05:57,C00001607,532479,T001012,118.27,Contactless,0,0
3uiXOn1LQg-jfgu-jvCIhg,2023-03-21 11:16:17,C00002614,375561,T001071,90.39,Contactless,0,0
jCqQdqCrRfegWZGaQaQb7w,2023-05-19 06:19:20,C00001944,412488,T001074,29.18,Contactless,0,0
enStdOoyRmi1EaAvA5XGEg,2023-06-02 22:06:32,C00002440,515635,T001092,127.78,Chip,0,0
7p0fVeFJTR26pTFr55viuA,2023-07-10 13:27:48,C00004410,552727,T001008,106.83,Swipe,0,0
DUVGuakEQwq0qkiiZ9J6Vw,2023-02-19 09:00:14,C00005948,375574,T001056,47.3,Chip,0,0
WCBjez5aRN2dbeIRNoJ4dA,2023-07-18 18:15:51,C00001722,360042,T001039,68.05,Chip,0,0
FBODjYHjTp-pGvLi3H8Q5A,2023-03-26 17:51:19,C00002126,460341,T001015,35.92,Contactless,0,0
ASl-dKShSaixEjx6VyF2VA,2023-06-13 11:39:19,C00005065,520636,T001049,110.08,Chip,0,0
cLl_m5vPR56IWLNtUv7cIw,2023-04-02 15:24:11,C00001110,479736,T001046,31.63,Swipe,0,0
UgV-M84sT9iCrNdOdBY0tw,2023-06-28 06:17:54,C00002406,364319,T001082,48.39,Swipe,0,0
SqHGJFp4TOS8fIzXP9YHtw,2023-07-04 11:53:10,C00001279,425706,T001043,129.15,Swipe,0,0
WewNFMRpRZ28OFmnPqImrA,2023-03-01 22:11:40,C00001510,360044,T001059,42.67,Contactless,0,0
pfqliRLeQyCJd1YcvaoNAg,2023-04-30 11:33:53,C00003040,361825,T001004,104.48,Chip,0,0
ghfes5g5SdKqEZi-khcQYQ,2023-03-13 14:03:52,C00003345,422241,T001027,4.69,Swipe,0,0
DPVkkiWqQYCbC8cP79xNsA,2023-05-02 16:10:27,C00005395,364341,T001043,45.95,Contactless,0,0
h5Ih-a36QYqPN0quCVwRnA,2023-05-12 10:03:16,C00001766,460342,T001080,37.98,Contactless,0,0
l9-_x3A5SReqRAUQyvimYQ,2023-04-14 07:06:48,C00001567,454648,T001001,33.77,Chip,0,0
u0sEr5dZSe-rcdUbzw85FA,2023-06-29 15:53:44,C00004078,526819,T001073,24.99,Contactless,0,0
dYvDaPXvTU-_2J_ZQURjQQ,2023-04-29 16:12:00,C00003372,512799,T001010,71.13,Contactless,0,0
lP1vDidMRxeNQFF6HBdnrQ,2023-06-16 23:01:48,C00003334,415170,T001047,73.66,Swipe,0,0
2FkITHw4Si-Nw1s7hpfsIg,2023-06-18 11:30:09,C00004509,364876,T001053,127.98,Swipe,0,0
zsWM-FpuSKa5LTl_6G9VsQ,2023-02-10 12:24:36,C00004112,364329,T001028,20.66,Contactless,0,0
mA7fZyo6S3-A4SlemZHoKw,2023-06-19 11:19:55,C00004797,375562,T001052,100.34,Swipe,0,0
SoamhszvQUGJRIv4yFUn-w,2023-05-28 19:41:06,C00005649,375601,T001071,62.4,Contactless,0,0
CnMszbmKRqyaDzQydEgi5w,2023-04-12 14:23:58,C00003331,375618,T001025,79.46,Swipe,0,0
TDs58eXvQOqWc03O9WsnVg,2023-07-30 10:58:31,C00003761,526819,T001046,29.99,Chip,0,0
_gp_v8-_TLqVTeYwjiizhw,2023-06-11 13:46:29,C00001536,364870,T001071,117.23,Contactless,0,0
mn_1FW0NQ5G4myE_PARxjg,2023-07-23 09:27:23,C00004614,375574,T001008,48.15,Swipe,0,0
YzNBufMtSxiS_EW9oddjbQ,2023-02-25 07:53:28,C00003318,408596,T001014,121.62,Contactless,0,0
aC21gCOjRTehtchiu_hMjA,2023-04-17 12:50:03,C00005057,375574,T001014,21.27,Swipe,0,0
gpJf55TNSoqTE5oo0zvs7A,2023-02-26 07:28:47,C00003936,375581,T001066,25.67,Contactless,0,0
MjfvxXB5QWCLMP3fTU6GbQ,2023-05-20 11:27:12,C00001620,524725,T001003,34.86,Swipe,0,0
CtDcT4sTR4-R6-xRURUv4w,2023-03-12 01:26:25,C00005334,454646,T001025,53.86,Contactless,0,0
ot8KutMwRi6Ph22rd5gEGg,2023-03-16 10:14:07,C00005787,528069,T001039,19.88,Swipe,0,0
eQS2cxONQ9mjqnVbVWT4ZQ,2023-03-26 06:45:50,C00004153,454647,T001010,80.48,Contactless,0,0
faa_K5QQS1mBShLRFLpbtw,2023-03-24 10:05:16,C00005868,361387,T001063,78.2,Chip,0,0
RCT9QNxOQc-YZYk9BnhqLg,2023-07-24 16:13:27,C00003328,541557,T001022,5.24,Contactless,0,0
FSUZvEMwTB2PN781crFECg,2023-05-27 05:18:14,C00004247,412657,T001017,34.81,Chip,0,0
ekZKXiVYQMy9nMEqqv8JYg,2023-04-01 18:37:20,C00002817,375584,T001035,101.92,Chip,0,0
TJwYNKrwRnSfEI4D7OVH5g,2023-03-12 15:59:21,C00003338,541557,T001076,69.19,Contactless,0,0
nDr7Uvm0R-Ot_CXQ2JlCeQ,2023-03-30 22:58:34,C00002939,530770,T001022,18.64,Contactless,0,0
gpc49606TNaZ1pTnhTaRrw,2023-06-07 18:43:24,C00004564,425737,T001071,69.79,Swipe,0,0
PY4Ce728RZCylAxXkqvCHg,2023-05-15 10:35:05,C00001902,455217,T001030,45.71,Contactless,0,0
i5-8weS7SOijvB8VNqOJjQ,2023-02-01 09:21:07,C00004298,454649,T001044,51.21,Swipe,0,0
pkFIXhCjTBKqrld34gfeyw,2023-06-06 11:18:34,C00003339,375574,T001001,53.92,Chip,0,0
